"Serial","lodIDN","Facets"
"1","pid_graph:C7CE618B","{""id"": ""pid_graph:C7CE618B"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""5000"", ""GUPRI"": ""-UṕRi.png"", ""Label"": ""XRI"", ""Entity"": null, ""Scheme"": ""Extensible Resource Identifier"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""OASIS XRI Technical Committee"", ""Standard"": ""Extensible Resource Identifier (XRI) Resolution Version 2.0"", ""Authority"": ""OASIS XRI Technical Committee"", ""Countries"": null, ""Identifier"": ""XRI"", ""Persistent"": ""Yes,Implicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2005"", ""Description"": ""An Extensible Resource Identifier (abbreviated XRI) is a scheme and resolution protocol for abstract identifiers compatible with Uniform Resource Identifiers and Internationalized Resource Identifiers, developed by the XRI Technical Committee at OASIS"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:C8042C4B","{""id"": ""pid_graph:C8042C4B"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""400000"", ""GUPRI"": null, ""Label"": ""URN:NBN:HR"", ""Entity"": null, ""Scheme"": ""URN:NBN"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Croatia"", ""Managers"": ""1"", ""Provider"": ""National and University Library in Zagreb"", ""Standard"": ""RFC 8458: ‘Using National Bibliography Numbers as Uniform Resource Name’"", ""Authority"": ""National and University Library in Zagreb"", ""Countries"": null, ""Identifier"": ""URN:NBN:HR"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2015"", ""Description"": ""National Bibliography Number (NBN) is a group of publication identifier systems used by national libraries in countries such as Germany, Italy, Finland, Norway, The Netherlands and Sweden"", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:C9B802B5","{""id"": ""pid_graph:C9B802B5"", ""API"": null, ""ISO"": ""FIN"", ""MPA"": null, ""Count"": "" "", ""GUPRI"": ""-üPři.png"", ""Label"": ""SF-edu-ID"", ""Entity"": ""Organisations"", ""Scheme"": ""SF-edu-ID Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Finland"", ""Managers"": ""1"", ""Provider"": ""Statistics Finland"", ""Standard"": ""SF-edu-ID Standard"", ""Authority"": ""Statistics Finland"", ""Countries"": ""[\""Finland\""]"", ""Identifier"": ""SF-edu-ID"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Indirect"", ""Start Date"": ""2000"", ""Description"": ""The Register of educational institutions is a chargeable product of Statistics Finland containing the addresses of all educational institutions in Finland. The Register is updated yearly in the spring. The Register contains data collected 2023."", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": ""1"", ""Globally Unique"": ""No"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""No resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:CA62A6BB","{""id"": ""pid_graph:CA62A6BB"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": null, ""GUPRI"": null, ""Label"": null, ""Entity"": null, ""Scheme"": null, ""Status"": null, ""Unique"": null, ""Coverage"": null, ""Managers"": null, ""Provider"": null, ""Standard"": null, ""Authority"": null, ""Countries"": null, ""Identifier"": null, ""Persistent"": null, ""Resolvable"": null, ""Start Date"": null, ""Description"": null, ""Availability"": null, ""Disciplinary"": null, ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": null, ""Identifier Type"": null, ""Resolution Type"": null, ""Number of Resolvers"": ""1"", ""Resolution Topology"": null}"
"1","pid_graph:CB69320B","{""id"": ""pid_graph:CB69320B"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""100000"", ""GUPRI"": ""-üPRi.png"", ""Label"": ""dbVar ID"", ""Entity"": null, ""Scheme"": ""dbVar Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""dbVar ID Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""dbVar ID"", ""Persistent"": ""Explicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""2010"", ""Description"": ""dbVar is NCBI's database of human genomic Structural Variation — large variants >50 bp including insertions, deletions, duplications, inversions, mobile elements, translocations, and complex variants"", ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": ""Static Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:D0F1F71D","{""id"": ""pid_graph:D0F1F71D"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""10000"", ""GUPRI"": ""-üṕRi.png"", ""Label"": null, ""Entity"": null, ""Scheme"": null, ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": null, ""Standard"": null, ""Authority"": null, ""Countries"": null, ""Identifier"": null, ""Persistent"": ""Implicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""1999"", ""Description"": null, ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:D0FEC2B9","{""id"": ""pid_graph:D0FEC2B9"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""1000000"", ""GUPRI"": ""-üPRi.png"", ""Label"": ""Probe ID\t"", ""Entity"": null, ""Scheme"": ""Probe Scheme"", ""Status"": ""Discontinued"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""Probe ID Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""Probe ID\t"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2000"", ""Description"": ""The NCBI Probe Database is a public registry of nucleic acid reagents designed for use in a wide variety of biomedical research applications, together with information on reagent distributors, probe effectiveness, and computed sequence similarities."", ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""No Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:D1BA9B24","{""id"": ""pid_graph:D1BA9B24"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""1000000"", ""GUPRI"": ""GUṕři.png"", ""Label"": ""dPID"", ""Entity"": null, ""Scheme"": ""Decentralized Identifier"", ""Status"": ""Emerging,Established"", ""Unique"": ""Globally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""Decentralised"", ""Standard"": ""DID Specification Registries"", ""Authority"": ""W3C DID Working Group,Decentralised,Internet Corporation for Assigned Names and Numbers (ICANN),World Wide Web Consortium (W3C),Bitzi"", ""Countries"": null, ""Identifier"": ""dPID"", ""Persistent"": ""Yes,Implicit"", ""Resolvable"": ""Indirect"", ""Start Date"": ""2022"", ""Description"": ""DIDs  (dPIDs) are a new type of identifier that enables verifiable, self-sovereign digital identity using blockchain and DLT. DIDs are an effort by the W3C Credentials Community Group and the wider Internet identity community to define identifiers that can be registered, updated, resolved, and revoked without any dependency on a central authority or intermediary."", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""Semantic Prefix, Unique Hash"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Intrinsic"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""2"", ""Resolution Topology"": ""Distributed""}"
"1","pid_graph:D2BC44A7","{""id"": ""pid_graph:D2BC44A7"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""156000000"", ""GUPRI"": ""GUPRi.png"", ""Label"": ""InChiKey"", ""Entity"": null, ""Scheme"": ""InChiKey Scheme"", ""Status"": ""Established"", ""Unique"": ""Globally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""International Union of Pure and Applied Chemistry (IUPAC)"", ""Standard"": ""InChI Certification Suite"", ""Authority"": ""IUPAC"", ""Countries"": null, ""Identifier"": ""InChiKey"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2008"", ""Description"": ""The IUPAC International Chemical Identifier (InChI, see MIR:00000383) is an identifier for chemical substances, and is derived solely from a structural representation of that substance. Since these can be quite unwieldly, particularly for web use, the InChIKey was developed. These are of a fixed length (25 character) and were created as a condensed, more web friendly, digital representation of the InChI."", ""Availability"": ""No"", ""Disciplinary"": ""Physical Sciences"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""Unique Hash"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Intrinsic"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""4"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:D75629BE","{""id"": ""pid_graph:D75629BE"", ""API"": null, ""ISO"": ""AUS,FIN"", ""MPA"": null, ""Count"": ""1000000"", ""GUPRI"": ""GUṕRi.png"", ""Label"": ""PURL"", ""Entity"": ""Datasets,Research Grants,Concepts,Data types"", ""Scheme"": ""Uniform Resource Locator"", ""Status"": ""Established"", ""Unique"": ""Globally Unique"", ""Coverage"": ""Global"", ""Managers"": ""32"", ""Provider"": ""Internet Archive"", ""Standard"": ""RFC 2396: Uniform Resource Identifiers (URI): Generic Syntax"", ""Authority"": ""Internet Archive"", ""Countries"": ""[\""Australia\"", \""Finland\""]"", ""Identifier"": ""PURL"", ""Persistent"": ""Implicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""1995"", ""Description"": ""A PURL is a Persistent Uniform Resource Locator"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": ""2"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:D800044E","{""id"": ""pid_graph:D800044E"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""1000000"", ""GUPRI"": ""-UPRi.png"", ""Label"": ""Genome ID"", ""Entity"": null, ""Scheme"": ""Genome Scheme"", ""Status"": ""Discontinued"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""Genome ID Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""Genome ID"", ""Persistent"": ""Explicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""1992"", ""Description"": ""This resource organizes information on genomes including sequences, maps, chromosomes, assemblies, and annotations."", ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""Static Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""No Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:D8E9EA2D","{""id"": ""pid_graph:D8E9EA2D"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""10000000"", ""GUPRI"": ""-üPRi.png"", ""Label"": ""PMCID"", ""Entity"": null, ""Scheme"": ""PMCID Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""PMCID Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""PMCID"", ""Persistent"": ""Explicit,Yes"", ""Resolvable"": ""Direct"", ""Start Date"": ""2000"", ""Description"": ""PubMed Central® (PMC) is a free full-text archive of biomedical and life sciences journal literature at the U.S. National Institutes of Health's National Library of Medicine (NIH/NLM)"", ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": ""Static Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:D9D0AD30","{""id"": ""pid_graph:D9D0AD30"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""1000000"", ""GUPRI"": ""-üPRi.png"", ""Label"": ""rs number"", ""Entity"": null, ""Scheme"": ""dbSNP Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""dbSNP Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""rs number"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""1999"", ""Description"": ""dbSNP contains human single nucleotide variations, microsatellites, and small-scale insertions and deletions along with publication, population frequency, molecular consequence, and genomic and RefSeq mapping information for both common variations and clinical mutations."", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""Static Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:DDB8E5B0","{""id"": ""pid_graph:DDB8E5B0"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""8000000"", ""GUPRI"": ""GUṕRi.png"", ""Label"": ""IMDb name ID"", ""Entity"": null, ""Scheme"": ""IMDB Name ID"", ""Status"": ""Established"", ""Unique"": ""Globally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""IMDb"", ""Standard"": ""IMDB Data Key Concepts"", ""Authority"": ""IMDb"", ""Countries"": null, ""Identifier"": ""IMDb name ID"", ""Persistent"": ""Yes,Implicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""1990"", ""Description"": ""ID that characterize a person on Internet Movie Database"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": ""Semantic Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:DE9F6BF4","{""id"": ""pid_graph:DE9F6BF4"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""2000000"", ""GUPRI"": ""-UPRi.png"", ""Label"": ""URN:ISAN"", ""Entity"": null, ""Scheme"": null, ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""ISAN International Agency"", ""Standard"": null, ""Authority"": ""ISAN International Agency"", ""Countries"": null, ""Identifier"": ""URN:ISAN"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2002"", ""Description"": ""International Standard Audiovisual Number (ISAN) is a unique identifier for audiovisual works and related versions, similar to ISBN for books"", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:E0ADA493","{""id"": ""pid_graph:E0ADA493"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": null, ""GUPRI"": ""-üṕři.png"", ""Label"": null, ""Entity"": null, ""Scheme"": null, ""Status"": null, ""Unique"": ""Locally Unique"", ""Coverage"": null, ""Managers"": ""1"", ""Provider"": null, ""Standard"": null, ""Authority"": null, ""Countries"": null, ""Identifier"": null, ""Persistent"": ""Implicit"", ""Resolvable"": ""Indirect"", ""Start Date"": null, ""Description"": null, ""Availability"": ""No"", ""Disciplinary"": null, ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": null, ""Identifier Type"": null, ""Resolution Type"": null, ""Number of Resolvers"": ""2"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:E1F68A70","{""id"": ""pid_graph:E1F68A70"", ""API"": null, ""ISO"": ""KOR"", ""MPA"": null, ""Count"": ""500000"", ""GUPRI"": null, ""Label"": ""Korean national author ID"", ""Entity"": ""Researcher,Person"", ""Scheme"": ""International Standard Name Identifier"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Korea"", ""Managers"": ""1"", ""Provider"": ""National Library of Korea"", ""Standard"": ""ISO 27729:2012"", ""Authority"": ""National Library of Korea,ISNI International Agency"", ""Countries"": ""[\""Korea\""]"", ""Identifier"": ""Korean national author ID"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2008"", ""Description"": ""The Korean National Author ID system is an identifier used in South Korea to uniquely identify authors, particularly those involved in academic and scholarly publishing."", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": ""1"", ""Globally Unique"": ""No"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:E20D377D","{""id"": ""pid_graph:E20D377D"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""180000"", ""GUPRI"": null, ""Label"": ""URN:NBN:SI"", ""Entity"": null, ""Scheme"": ""URN:NBN"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Slovenia"", ""Managers"": ""1"", ""Provider"": ""National and University Library of Slovenia"", ""Standard"": ""RFC 8458: ‘Using National Bibliography Numbers as Uniform Resource Name’"", ""Authority"": ""National and University Library of Slovenia"", ""Countries"": null, ""Identifier"": ""URN:NBN:SI"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": null, ""Description"": ""National Bibliography Number (NBN) is a group of publication identifier systems used by national libraries in countries such as Germany, Italy, Finland, Norway, The Netherlands and Sweden"", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:E775ECFD","{""id"": ""pid_graph:E775ECFD"", ""API"": null, ""ISO"": ""DEU,FIN,NLD"", ""MPA"": null, ""Count"": "" "", ""GUPRI"": null, ""Label"": ""URN"", ""Entity"": ""Samples,Data types,Infrastructures,Funding decisions,Datasets,Publications,Concepts"", ""Scheme"": ""Uniform Resource Identifier"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""Decentralised"", ""Standard"": ""RFC 8141: Uniform Resource Names (URNs)"", ""Authority"": ""W3C DID Working Group,World Wide Web Consortium (W3C),Internet Corporation for Assigned Names and Numbers (ICANN),Decentralised,Bitzi"", ""Countries"": ""[\""Germany\"", \""Finland\"", \""Netherlands\""]"", ""Identifier"": ""URN"", ""Persistent"": ""No"", ""Resolvable"": null, ""Start Date"": ""1997"", ""Description"": ""Uniform Resource Identifier (URI) that uses the urn scheme"", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": ""3"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""No resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:F00A6677","{""id"": ""pid_graph:F00A6677"", ""API"": ""Yes"", ""ISO"": null, ""MPA"": null, ""Count"": ""50000000"", ""GUPRI"": ""-UṕRi.png"", ""Label"": ""Bitbucket"", ""Entity"": ""(Source) Code,Code Fragment,Research Software,Code Repository"", ""Scheme"": ""Uniform Resource Locator"", ""Status"": ""Established"", ""Unique"": ""Namespace Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""Bitbucket"", ""Standard"": ""RFC 2396: Uniform Resource Identifiers (URI): Generic Syntax"", ""Authority"": ""Bitbucket"", ""Countries"": null, ""Identifier"": ""Bitbucket"", ""Persistent"": ""Yes,Implicit"", ""Resolvable"": ""Direct"", ""Start Date"": ""2008"", ""Description"": ""Bitbucket is a Git-based source code repository hosting service owned by Atlassian."", ""Availability"": ""No"", ""Disciplinary"": ""Generic"", ""MetaResovers"": ""Yes"", ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""URL"", ""Resolution Type"": ""No resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
"1","pid_graph:F12AD34E","{""id"": ""pid_graph:F12AD34E"", ""API"": null, ""ISO"": ""FIN,NLD"", ""MPA"": null, ""Count"": "" "", ""GUPRI"": null, ""Label"": ""URI"", ""Entity"": ""Datasets,Samples,Data types,Concepts,Research Outputs"", ""Scheme"": ""IRI (Internationalised Resource Identifier)"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""Decentralised"", ""Standard"": ""RFC 3987: Internationalized Resource Identifiers (IRIs)"", ""Authority"": ""Bitzi,W3C DID Working Group,World Wide Web Consortium (W3C),Decentralised,Internet Corporation for Assigned Names and Numbers (ICANN)"", ""Countries"": ""[\""Finland\"", \""Netherlands\""]"", ""Identifier"": ""URI"", ""Persistent"": ""No"", ""Resolvable"": null, ""Start Date"": ""1994"", ""Description"": ""String of characters used to identify a name of a resource on a network such as the internet"", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": ""2"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""No resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:F12AD34E1","{""id"": ""pid_graph:F12AD34E1"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""1000000000"", ""GUPRI"": null, ""Label"": ""CURIE"", ""Entity"": ""Concepts"", ""Scheme"": ""CURIE Syntax 1.0"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""Decentralised"", ""Standard"": ""CURIE Syntax 1.0"", ""Authority"": ""Decentralised,World Wide Web Consortium (W3C),Bitzi,W3C DID Working Group,Internet Corporation for Assigned Names and Numbers (ICANN)"", ""Countries"": null, ""Identifier"": ""CURIE"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2010"", ""Description"": ""A data type whose purpose is specifically to allow for the definition of scoped names that map to URIs"", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:F3880AE1","{""id"": ""pid_graph:F3880AE1"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": null, ""GUPRI"": null, ""Label"": null, ""Entity"": null, ""Scheme"": null, ""Status"": null, ""Unique"": null, ""Coverage"": null, ""Managers"": ""1"", ""Provider"": null, ""Standard"": null, ""Authority"": null, ""Countries"": null, ""Identifier"": null, ""Persistent"": null, ""Resolvable"": null, ""Start Date"": null, ""Description"": null, ""Availability"": null, ""Disciplinary"": null, ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": null, ""Globally Unique"": null, ""Identifier Type"": null, ""Resolution Type"": null, ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:F8110591","{""id"": ""pid_graph:F8110591"", ""API"": null, ""ISO"": ""NZL"", ""MPA"": null, ""Count"": ""1000000"", ""GUPRI"": null, ""Label"": ""NZBN"", ""Entity"": ""Organisations"", ""Scheme"": ""Internal Scheme"", ""Status"": ""Established"", ""Unique"": null, ""Coverage"": ""New Zealand"", ""Managers"": ""1"", ""Provider"": ""New Zealand Companies Office"", ""Standard"": ""NZBN Internal Standard"", ""Authority"": ""New Zealand Companies Office"", ""Countries"": ""[\""New Zealand\""]"", ""Identifier"": ""NZBN"", ""Persistent"": ""Yes"", ""Resolvable"": null, ""Start Date"": ""2016"", ""Description"": ""The NZBN (New Zealand Business Number) is a unique identifier assigned to businesses and other organisations in New Zealand. "", ""Availability"": null, ""Disciplinary"": ""Generic"", ""MetaResovers"": null, ""Namespace Type"": null, ""Recommended By"": ""1"", ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": null, ""Resolution Topology"": null}"
"1","pid_graph:FE96C149","{""id"": ""pid_graph:FE96C149"", ""API"": null, ""ISO"": null, ""MPA"": null, ""Count"": ""28000"", ""GUPRI"": ""-üP-i.png"", ""Label"": ""MMDB-ID"", ""Entity"": null, ""Scheme"": ""MMDB Scheme"", ""Status"": ""Established"", ""Unique"": ""Locally Unique"", ""Coverage"": ""Global"", ""Managers"": ""1"", ""Provider"": ""National Center for Biotechnology Information (NCBI)"", ""Standard"": ""MMDB-ID Standard"", ""Authority"": ""NCBI"", ""Countries"": null, ""Identifier"": ""MMDB-ID"", ""Persistent"": ""Yes,Explicit"", ""Resolvable"": ""Indirect"", ""Start Date"": ""1998"", ""Description"": ""The Conserved Domain Database (CDD) brings together several collections of multiple sequence alignments representing conserved domains, in addition to NCBI-curated domains that use 3D-structure information explicitly to define domain boundaries and provide insights into sequence/structure/function relationships."", ""Availability"": ""No"", ""Disciplinary"": ""Life Sciences"", ""MetaResovers"": null, ""Namespace Type"": ""No Prefix"", ""Recommended By"": null, ""Globally Unique"": ""Yes"", ""Identifier Type"": ""Allocated"", ""Resolution Type"": ""Resolver"", ""Number of Resolvers"": ""1"", ""Resolution Topology"": ""Centralised""}"
